Unnamed: 0,bt,km,owner,oem,model,modelyear,state,insurance_validity,fuel_type,seats,rto,engine_displacement,mileage,price
3629,Sedan,64000,1st Owner,Maruti,Maruti Swift Dzire,2013,Delhi,Comprehensive,Petrol,5,DL3C,1197,20.85,331000
3630,Hatchback,58000,2nd Owner,Chevrolet,Chevrolet Beat,2013,Delhi,Comprehensive,Petrol,5,DL8C,1199,18.6,178000
3631,SUV,48000,2nd Owner,Hyundai,Hyundai Creta,2017,Delhi,Comprehensive,Petrol,5,DL8C,1591,14.8,925000
3632,Hatchback,70000,1st Owner,Maruti,Maruti Ritz,2013,Delhi,Comprehensive,Petrol,5,DL07,1197,18.5,290000
3633,Sedan,59863,2nd Owner,Maruti,Maruti Ciaz,2017,Delhi,Comprehensive,Petrol,5,HR87,1373,19.12,570000
3635,Hatchback,42173,2nd Owner,Ford,Ford Freestyle,2018,Delhi,Third Party,Petrol,5,DL10,1194,19.0,530000
3636,SUV,68631,2nd Owner,Ford,Ford Ecosport,2015,Delhi,Comprehensive,Petrol,5,DL9C,1496,14.7,465000
3637,Hatchback,18833,1st Owner,Maruti,Maruti Alto 800,2021,Delhi,Zero Dep,Petrol,5,DL8C,796,22.05,351000
3638,Hatchback,55418,1st Owner,Maruti,Maruti Ignis,2021,Delhi,Third Party,Petrol,5,HR81,1197,20.89,515000
3639,Hatchback,20000,1st Owner,Maruti,Maruti Wagon R,2013,Delhi,Third Party insurance,Petrol,5,WB02,998,20.51,225000
3641,Hatchback,25000,1st Owner,Renault,Renault KWID,2018,Delhi,Comprehensive,Petrol,5,DL8C,999,23.01,349000
3642,SUV,87576,1st Owner,Jeep,Jeep Compass,2019,Delhi,Comprehensive,Petrol,5,DL10,1368,14.1,1385000
3643,Hatchback,58000,1st Owner,Honda,Honda Brio,2014,Delhi,Comprehensive,Petrol,5,DL13,1198,19.4,290000
3645,Sedan,69000,1st Owner,Volkswagen,Volkswagen Vento,2013,Delhi,Comprehensive,Petrol,5,DL4C,1598,14.8,330000
3647,Hatchback,45000,1st Owner,Maruti,Maruti Alto 800,2020,Delhi,Comprehensive,Petrol,5,DL12,796,22.05,365000
3648,Sedan,20000,1st Owner,Maruti,Maruti Swift Dzire Tour,2021,Delhi,Third Party insurance,CNG,5,DL5C,1197,26.55,650000
3649,SUV,70000,1st Owner,Maruti,Maruti SX4 S Cross,2015,Delhi,Comprehensive,Diesel,5,DL1C,1248,23.65,449000
3650,Hatchback,72000,1st Owner,Honda,Honda Jazz,2017,Delhi,Comprehensive,Petrol,5,DL10,1199,19.0,599000
3652,Hatchback,25000,1st Owner,Tata,Tata Tiago,2020,Delhi,Comprehensive,Petrol,5,DL10,1199,20.09,499000
3654,Sedan,11332,1st Owner,Skoda,Skoda Slavia,2022,Delhi,Zero Dep,Petrol,5,HR98,999,18.07,1358000
3655,Hatchback,25456,1st Owner,Maruti,Maruti Baleno,2016,Delhi,Comprehensive,Petrol,5,UP16,1197,21.4,560000
3656,Hatchback,65000,2nd Owner,Maruti,Maruti Wagon R,2013,Delhi,Comprehensive,Petrol,5,DL8C,998,21.79,275000
3657,Hatchback,93616,1st Owner,Honda,Honda Jazz,2017,Delhi,Zero Dep,Petrol,5,UP16,1199,19.0,586000
3658,Hatchback,74134,1st Owner,Maruti,Maruti Celerio,2017,Delhi,Comprehensive,Petrol,5,HR26,998,26.0,463000
3659,SUV,70000,1st Owner,Renault,Renault Duster,2018,Delhi,Comprehensive,Petrol,5,DL3C,1498,14.99,699000
3660,Hatchback,62411,2nd Owner,Maruti,Maruti Baleno,2018,Delhi,Zero Dep,Diesel,5,HR26,1248,27.39,593000
3661,Sedan,56000,2nd Owner,Mercedes-Benz,Mercedes-Benz E-Class,2012,Delhi,Third Party insurance,Petrol,5,DL11,1796,12.3,1050000
3662,SUV,63661,2nd Owner,Mahindra,Mahindra KUV 100 NXT,2018,Delhi,Third Party,Diesel,5,DL01,1198,25.32,567000
3664,SUV,14000,1st Owner,Volkswagen,Volkswagen Taigun,2022,Delhi,Comprehensive,Petrol,5,HP34,1498,17.88,1650000
3666,SUV,50000,1st Owner,Honda,Honda WR-V,2018,Delhi,Comprehensive,Petrol,5,DL10,1199,17.5,749000
3667,Sedan,74000,1st Owner,Volkswagen,Volkswagen Vento,2011,Delhi,Comprehensive,Petrol,5,HR26,1598,15.04,249000
3669,Hatchback,65000,1st Owner,Hyundai,Hyundai i10,2013,Delhi,Third Party insurance,Petrol,5,DL12,1086,19.81,225000
3670,Hatchback,40000,1st Owner,Maruti,Maruti Baleno,2015,Delhi,Comprehensive,Diesel,5,DL1C,1248,27.39,399000
3671,Hatchback,60000,3rd Owner,Chevrolet,Chevrolet Spark,2010,Delhi,Third Party insurance,Petrol,5,WB02,995,18.0,80000
3672,Sedan,81000,3rd Owner,Honda,Honda City,2010,Delhi,Comprehensive,Petrol,5,DL3C,1497,16.8,225000
3673,Hatchback,80000,1st Owner,Maruti,Maruti Alto,2012,Delhi,Third Party insurance,Petrol,5,HR30,796,19.7,137000
3674,Sedan,107539,1st Owner,Maruti,Maruti Swift Dzire,2014,Delhi,Comprehensive,Diesel,5,UP81,1248,23.4,389000
3675,Hatchback,52059,1st Owner,Maruti,Maruti Baleno,2016,Delhi,Comprehensive,Petrol,5,DL9C,1197,21.4,548000
3676,SUV,70000,1st Owner,MG,MG Hector,2021,Delhi,Third Party insurance,Petrol,5,DL14,1451,15.81,1695000
3677,Hatchback,5732,1st Owner,Hyundai,Hyundai i20,2021,Delhi,Zero Dep,Petrol,5,UP16,1197,21.0,874000
3678,Sedan,53034,1st Owner,Honda,Honda Amaze,2018,Delhi,Comprehensive,Petrol,5,DL8C,1199,19.5,596000
3679,Sedan,80000,3rd Owner,Honda,Honda City,2009,Delhi,Third Party insurance,Petrol,5,WB02,1497,17.0,179000
3680,Hatchback,66462,2nd Owner,Maruti,Maruti Baleno,2017,Delhi,Zero Dep,Petrol,5,DL2C,1197,21.4,501000
3682,Hatchback,52444,1st Owner,Maruti,Maruti Baleno,2017,Delhi,Third Party,Petrol,5,HR26,1197,21.4,495000
3684,SUV,40000,2nd Owner,MG,MG Hector,2019,Delhi,Third Party insurance,Petrol,5,HR26,1451,13.96,1500000
3685,Hatchback,10000,1st Owner,Hyundai,Hyundai Grand i10 Nios,2022,Delhi,Third Party insurance,Petrol,5,HR26,1197,20.7,725000
3686,SUV,10000,1st Owner,Toyota,Toyota Urban cruiser,2022,Delhi,Third Party insurance,Petrol,5,WB02,1462,17.03,1030000
3688,Hatchback,14000,1st Owner,Hyundai,Hyundai Grand i10,2014,Delhi,Comprehensive,Petrol,5,DL9C,1197,18.9,450000
3689,SUV,39500,1st Owner,Ford,Ford Ecosport,2019,Delhi,Third Party insurance,Diesel,5,UP16,1498,21.7,689000
3690,Sedan,64213,1st Owner,Skoda,Skoda Octavia,2018,Delhi,Comprehensive,Petrol,5,UP16,1395,16.7,1250000
3691,Hatchback,20000,2nd Owner,Maruti,Maruti Alto 800,2021,Delhi,Third Party insurance,Petrol,5,HR30,796,22.05,310000
3692,SUV,60000,1st Owner,Kia,Kia Seltos,2019,Delhi,Comprehensive,Petrol,5,UP16,1353,16.5,1200000
3694,Hatchback,48768,2nd Owner,Hyundai,Hyundai Grand i10,2017,Delhi,Zero Dep,Petrol,5,DL7C,1197,18.9,451999
3695,Hatchback,91970,2nd Owner,Maruti,Maruti Celerio,2020,Delhi,Comprehensive,Petrol,5,UP13,998,25.24,404000
3697,Hatchback,34936,1st Owner,Maruti,Maruti Baleno,2016,Delhi,Zero Dep,Petrol,5,DL2C,1197,21.4,473000
3698,Hatchback,64071,3rd Owner,Honda,Honda Jazz,2011,Delhi,Third Party,Petrol,5,DL04,1198,16.7,252000
3699,SUV,10000,1st Owner,Honda,Honda WR-V,2022,Delhi,Comprehensive,Petrol,5,DL7C,1199,16.5,950000
3700,Hatchback,60443,1st Owner,Maruti,Maruti Baleno,2018,Delhi,Zero Dep,Petrol,5,DL6C,1197,21.4,633000
3701,Sedan,56000,1st Owner,Honda,Honda City,2017,Delhi,Comprehensive,Petrol,5,DL10,1497,18.0,875000
3702,Hatchback,10056,2nd Owner,Maruti,Maruti Swift,2015,Delhi,Comprehensive,Petrol,5,DL8C,1197,22.38,413000
3703,Sedan,13000,1st Owner,Honda,Honda City,2020,Delhi,Comprehensive,Petrol,5,DL8C,1497,17.4,1100000
3704,SUV,80000,1st Owner,Hyundai,Hyundai Creta,2020,Delhi,Comprehensive,Diesel,5,UP16,1493,18.9,1250000
3707,Hatchback,60000,1st Owner,Maruti,Maruti Wagon R,2012,Delhi,Third Party insurance,Petrol,5,WB02,998,18.9,300000
3709,Hatchback,30000,1st Owner,Maruti,Maruti Swift,2022,Delhi,Third Party insurance,Petrol,5,WB02,1197,22.38,713000
3710,SUV,90000,2nd Owner,Ford,Ford Ecosport,2015,Delhi,Third Party insurance,Petrol,5,DL10,1499,15.63,515000
3711,Hatchback,50000,1st Owner,Maruti,Maruti Baleno,2020,Delhi,Third Party insurance,Petrol,5,JH10,1197,21.01,600000
3713,Sedan,48000,1st Owner,Maruti,Maruti Ciaz,2016,Delhi,Third Party insurance,Petrol,5,DL9C,1373,19.12,690000
3714,Hatchback,35467,1st Owner,Maruti,Maruti Baleno,2016,Delhi,Comprehensive,Petrol,5,DL12,1197,21.4,513000
3715,Sedan,54481,1st Owner,Hyundai,Hyundai Verna,2017,Delhi,Comprehensive,Petrol,5,DL12,1591,17.0,850000
3716,SUV,24000,1st Owner,Maruti,Maruti Brezza,2022,Delhi,Comprehensive,Petrol,5,DL2C,1462,20.15,835000
3717,Hatchback,76181,1st Owner,Hyundai,Hyundai Grand i10,2017,Delhi,Comprehensive,Petrol,5,UP85,1197,18.9,438999
3718,Hatchback,23842,1st Owner,Maruti,Maruti Baleno,2020,Delhi,Comprehensive,Petrol,5,HR26,1197,21.01,720000
3719,SUV,20000,2nd Owner,Maruti,Maruti Vitara Brezza,2022,Delhi,Third Party insurance,Petrol,5,DL9C,1462,17.03,942000
3720,Sedan,94407,1st Owner,Honda,Honda City,2014,Delhi,Comprehensive,Petrol,5,DL8C,1497,18.0,538000
3721,Sedan,80000,1st Owner,Hyundai,Hyundai Accent,2009,Delhi,Third Party insurance,Petrol,5,HR26,1495,16.36,100000
3722,Hatchback,124245,1st Owner,Maruti,Maruti Baleno,2016,Delhi,Third Party insurance,Petrol,5,DL6C,1197,21.4,491000
3723,Sedan,5100,1st Owner,Honda,Honda Amaze,2022,Delhi,Comprehensive,Petrol,5,DL14,1199,18.3,925000
3724,SUV,30000,1st Owner,Toyota,Toyota Urban cruiser,2022,Delhi,Third Party insurance,Petrol,5,DL9C,1462,17.03,1060000
3726,SUV,50000,1st Owner,Maruti,Maruti Vitara Brezza,2018,Delhi,Comprehensive,Diesel,5,DL05,1248,24.3,670000
3727,SUV,89698,1st Owner,Ford,Ford Ecosport,2017,Delhi,Comprehensive,Petrol,5,HR26,999,18.88,500000
3729,Hatchback,100000,3rd Owner,Maruti,Maruti Swift,2009,Delhi,Third Party insurance,Petrol,5,WB02,1298,16.1,110000
3730,Hatchback,60000,2nd Owner,Hyundai,Hyundai Santro Xing,2010,Delhi,Third Party insurance,Petrol,5,WB02,1086,17.92,150000
3732,Hatchback,30000,1st Owner,Hyundai,Hyundai i10,2014,Delhi,Third Party insurance,LPG,5,WB02,1086,19.0,240000
3733,Sedan,100000,3rd Owner,Honda,Honda City,2014,Delhi,Third Party insurance,Petrol,5,HR26,1497,17.4,459999
3734,Hatchback,58193,1st Owner,Hyundai,Hyundai Grand i10,2016,Delhi,Comprehensive,Petrol,5,UP16,1197,18.9,411000
3735,Hatchback,68621,2nd Owner,Maruti,Maruti Baleno,2017,Delhi,Comprehensive,Petrol,5,HR26,1197,21.4,480999
3736,SUV,50000,1st Owner,Honda,Honda WR-V,2017,Delhi,Third Party insurance,Petrol,5,WB02,1199,17.5,670000
3737,Hatchback,23399,1st Owner,Maruti,Maruti Baleno,2020,Delhi,Comprehensive,Petrol,5,DL1C,1197,21.01,724000
3738,Hatchback,60915,1st Owner,Hyundai,Hyundai i20 Active,2017,Delhi,Third Party insurance,Petrol,5,UP14,1197,17.19,546000
3740,Hatchback,101297,1st Owner,Volkswagen,Volkswagen Polo,2013,Delhi,Comprehensive,Petrol,5,HR26,1198,16.47,278000
3741,Sedan,10000,1st Owner,Honda,Honda City,2023,Delhi,Third Party insurance,Petrol,5,HR26,1498,18.4,1575000
3742,Hatchback,73883,1st Owner,Honda,Honda Brio,2013,Delhi,Third Party,Petrol,5,DL4C,1198,19.4,261000
3744,Hatchback,69000,1st Owner,Mahindra,Mahindra KUV 100 NXT,2018,Delhi,Comprehensive,Diesel,5,DL8C,1198,25.32,399000
3745,Hatchback,58632,1st Owner,Hyundai,Hyundai i10,2011,Delhi,Comprehensive,Petrol,5,DL12,1197,16.95,220000
3746,Sedan,41352,1st Owner,Honda,Honda Civic,2011,Delhi,Comprehensive,Petrol,5,HR26,1799,13.9,330000
3747,Sedan,37000,1st Owner,Maruti,Maruti Swift Dzire,2015,Delhi,Comprehensive,Petrol,5,DL9C,1197,19.1,434999
3748,SUV,20100,1st Owner,MG,MG Hector,2021,Delhi,Third Party insurance,Petrol,5,UP16,1451,18.9,1750000
3750,Hatchback,90000,1st Owner,Maruti,Maruti Ignis,2018,Delhi,Third Party insurance,Petrol,5,DL8C,1197,20.89,450000
3752,Sedan,120000,1st Owner,Maruti,Maruti Swift Dzire,2016,Delhi,Third Party insurance,Diesel,5,DL02,1248,26.59,380000
3753,Hatchback,120000,1st Owner,Hyundai,Hyundai Santro Xing,2010,Delhi,Third Party insurance,CNG,5,WB02,1086,17.0,95000
3754,Hatchback,59014,1st Owner,Maruti,Maruti Baleno,2020,Delhi,Zero Dep,Petrol,5,DL9C,1197,21.01,675000
3755,Hatchback,43148,1st Owner,Honda,Honda Brio,2017,Delhi,Zero Dep,Petrol,5,DL9C,1198,16.5,527000
3757,Sedan,89352,1st Owner,Maruti,Maruti Swift Dzire,2015,Delhi,Comprehensive,Petrol,5,HR26,1197,22.41,380000
3758,Sedan,38511,1st Owner,Tata,Tata Tigor,2021,Delhi,Third Party,Petrol,5,UP16,1199,19.28,689000
3760,Hatchback,66584,1st Owner,Maruti,Maruti Baleno,2016,Delhi,Zero Dep,Petrol,5,DL6C,1197,21.4,474000
3762,Hatchback,19418,1st Owner,Maruti,Maruti Ignis,2020,Delhi,Third Party,Petrol,5,DL2C,1197,20.89,577000
3764,Sedan,23000,1st Owner,Toyota,Toyota Yaris,2018,Delhi,Comprehensive,Petrol,5,DL10,1496,17.8,894999
3765,Sedan,50000,1st Owner,Nissan,Nissan Sunny,2012,Delhi,Third Party insurance,Petrol,5,HR26,1498,16.95,250000
3766,SUV,20000,1st Owner,Kia,Kia Sonet,2022,Delhi,Third Party insurance,Diesel,5,DL12,1493,18.9,1025000
3767,Sedan,30000,1st Owner,Honda,Honda City,2021,Delhi,Third Party insurance,Petrol,5,UP16,1497,17.4,900000
3768,SUV,42000,1st Owner,Hyundai,Hyundai Venue,2020,Delhi,Comprehensive,Petrol,5,HR26,1197,17.52,650000
3769,Sedan,600,1st Owner,Maruti,Maruti Ciaz,2023,Delhi,Comprehensive,Petrol,5,HR98,1462,20.04,1175000
3770,Sedan,30000,3rd Owner,Chevrolet,Chevrolet Optra,2010,Delhi,Third Party insurance,Petrol,5,DL4C,1598,12.9,186000
3771,Sedan,70000,1st Owner,Nissan,Nissan Sunny,2012,Delhi,Third Party insurance,Petrol,5,HR26,1498,16.95,250000
3772,Hatchback,136288,1st Owner,Hyundai,Hyundai i20,2015,Delhi,Not Available,Diesel,5,UK07,1396,22.54,425000
3773,Hatchback,48000,1st Owner,Hyundai,Hyundai Grand i10,2015,Delhi,Third Party insurance,Petrol,5,DL1C,1197,18.9,425000
3774,Hatchback,49707,1st Owner,Hyundai,Hyundai Grand i10,2019,Delhi,Third Party,Petrol,5,UP80,1197,18.9,523000
3775,Hatchback,59443,1st Owner,Honda,Honda Brio,2012,Delhi,Comprehensive,Petrol,5,DL9C,1198,19.4,240000
3777,SUV,52000,1st Owner,Jeep,Jeep Compass,2017,Delhi,Comprehensive,Petrol,5,HR26,1368,16.0,1285000
3779,SUV,50000,1st Owner,Jeep,Jeep Compass,2019,Delhi,Third Party insurance,Petrol,5,DL10,1368,16.0,1465000
3780,Hatchback,84181,2nd Owner,Hyundai,Hyundai i20,2017,Delhi,Comprehensive,Petrol,5,DL5C,1197,18.6,491000
3783,SUV,40000,1st Owner,Ford,Ford Ecosport,2018,Delhi,Third Party insurance,Petrol,5,WB02,1497,14.8,775000
3784,Hatchback,100000,1st Owner,Maruti,Maruti Wagon R,2007,Delhi,Third Party insurance,Petrol,5,UP53,1061,18.9,80000
3785,SUV,40000,1st Owner,Ford,Ford Ecosport,2018,Delhi,Third Party insurance,Petrol,5,WB02,1497,14.8,775000
3789,Sedan,100000,5th Owner,Honda,Honda Civic,2010,Delhi,Third Party insurance,Petrol,5,HR51,1799,14.8,200000
3790,Hatchback,70000,2nd Owner,Hyundai,Hyundai i20,2019,Delhi,Third Party insurance,Petrol,5,HR52,1197,18.6,509999
3793,Hatchback,60000,2nd Owner,Maruti,Maruti Ignis,2017,Delhi,Third Party insurance,Diesel,5,DL3C,1248,26.8,445000
3794,SUV,88710,1st Owner,Ford,Ford Ecosport,2015,Delhi,Zero Dep,Petrol,5,UP16,1499,16.5,547000
3795,Hatchback,47644,1st Owner,Maruti,Maruti Baleno,2019,Delhi,Comprehensive,Petrol,5,HR36,1197,21.4,626000
3797,Hatchback,100505,1st Owner,Maruti,Maruti Baleno,2016,Delhi,Comprehensive,Petrol,5,UP16,1197,21.4,445000
3798,Hatchback,106648,1st Owner,Hyundai,Hyundai i20,2015,Delhi,Third Party insurance,Petrol,5,DL12,1197,18.6,458000
3799,Hatchback,60000,2nd Owner,Hyundai,Hyundai Santro Xing,2014,Delhi,Third Party insurance,CNG,5,DL10,1086,11.88,204999
3801,Hatchback,40000,2nd Owner,Maruti,Maruti Wagon R,2012,Delhi,Third Party insurance,Petrol,5,WB02,998,18.9,240000
3802,Hatchback,25050,1st Owner,Maruti,Maruti Baleno,2019,Delhi,Zero Dep,Petrol,5,DL10,1197,21.4,713000
3805,Sedan,58000,1st Owner,Honda,Honda Amaze,2014,Delhi,Comprehensive,Petrol,5,DL02,1198,18.0,390000
3806,Sedan,96000,1st Owner,Honda,Honda City,2014,Delhi,Comprehensive,Petrol,5,DL9C,1497,17.8,575000
3808,Hatchback,70000,1st Owner,Honda,Honda Jazz,2015,Delhi,Third Party insurance,Diesel,5,HR26,1498,27.3,350000
3810,SUV,32456,1st Owner,Tata,Tata Nexon,2020,Delhi,Comprehensive,Petrol,5,UK08,1199,17.33,825000
3812,Sedan,34940,1st Owner,Hyundai,Hyundai Verna,2021,Delhi,Comprehensive,Petrol,5,UP16,1497,17.7,950000
3813,Sedan,70000,3rd Owner,Hyundai,Hyundai Verna,2016,Delhi,Third Party insurance,Diesel,5,DL12,1582,23.9,500000
3814,Hatchback,73679,1st Owner,Maruti,Maruti Baleno,2019,Delhi,Comprehensive,Petrol,5,HR10,1197,21.4,608000
3815,Hatchback,32722,2nd Owner,Hyundai,Hyundai Grand i10,2017,Delhi,Comprehensive,Petrol,5,DL8C,1197,18.9,423000
3816,Hatchback,70000,2nd Owner,Volkswagen,Volkswagen Polo,2018,Delhi,Third Party insurance,Petrol,5,DL16,1197,17.21,800000
3817,Sedan,59059,1st Owner,Hyundai,Hyundai Verna,2019,Delhi,Zero Dep,Petrol,5,DL7C,1591,17.0,922000
3818,Hatchback,34332,2nd Owner,Hyundai,Hyundai Grand i10,2017,Delhi,Third Party insurance,Petrol,5,HR29,1197,18.9,433000
3819,SUV,72194,1st Owner,Ford,Ford Ecosport,2018,Delhi,Third Party insurance,Diesel,5,DL8C,1498,21.7,525000
3820,Hatchback,56740,1st Owner,Maruti,Maruti Baleno,2017,Delhi,Zero Dep,Petrol,5,HR26,1197,21.4,526000
3822,Hatchback,35828,1st Owner,Hyundai,Hyundai Grand i10,2018,Delhi,Third Party,Petrol,5,UP32,1197,18.9,459000
3824,Sedan,70382,1st Owner,Toyota,Toyota Yaris,2020,Delhi,Third Party insurance,Petrol,5,HR26,1496,17.8,865000
3825,Hatchback,20000,1st Owner,Maruti,Maruti Ignis,2022,Delhi,Third Party insurance,Petrol,5,WB02,1197,20.89,550000
3826,Sedan,17000,1st Owner,Hyundai,Hyundai Verna,2018,Delhi,Third Party insurance,Diesel,5,DL7C,1582,22.0,1125000
3827,SUV,30000,1st Owner,MG,MG Hector,2020,Delhi,Third Party insurance,Petrol,5,DL12,1451,13.96,1500000
3828,Hatchback,70000,1st Owner,Honda,Honda Jazz,2012,Delhi,Third Party insurance,Petrol,5,DL4C,1198,16.7,261000
3834,Hatchback,54235,2nd Owner,Maruti,Maruti Ritz,2014,Delhi,Third Party,Petrol,5,DL02,1197,18.5,284000
3835,Hatchback,52777,1st Owner,Maruti,Maruti Ignis,2018,Delhi,Zero Dep,Petrol,5,UP16,1197,20.89,520000
3836,Hatchback,26000,1st Owner,Hyundai,Hyundai i20,2018,Delhi,Comprehensive,Petrol,5,DL9C,1197,18.6,590000
3837,Sedan,77937,1st Owner,Skoda,Skoda Rapid,2018,Delhi,Third Party,Petrol,5,HR51,1598,15.41,655000
3838,Sedan,40663,1st Owner,Tata,Tata Tigor,2021,Delhi,Zero Dep,Petrol,5,HR24,1199,19.28,699000
3839,Hatchback,40000,1st Owner,Hyundai,Hyundai Grand i10,2015,Delhi,Comprehensive,Petrol,5,DL8C,1197,18.9,395000
3840,Sedan,115500,1st Owner,Toyota,Toyota Etios,2011,Delhi,Comprehensive,Petrol,5,HR26,1496,17.6,217000
3841,Sedan,67000,1st Owner,Skoda,Skoda Superb,2015,Delhi,Comprehensive,Petrol,5,DL8C,1798,13.7,940000
3842,SUV,16312,1st Owner,Hyundai,Hyundai Creta,2016,Delhi,Third Party,Petrol,5,DL10,1591,13.0,886999
3843,Sedan,60000,2nd Owner,Maruti,Maruti Swift Dzire,2016,Delhi,Third Party insurance,Petrol,5,DL3C,1197,20.85,480000
3845,Hatchback,67000,1st Owner,Hyundai,Hyundai Grand i10,2018,Delhi,Comprehensive,CNG,5,HR26,1197,18.9,495000
3846,Sedan,80000,2nd Owner,Maruti,Maruti Ciaz,2015,Delhi,Third Party insurance,Petrol,5,WB02,1373,20.73,550000
3847,Hatchback,60000,1st Owner,Hyundai,Hyundai i10,2011,Delhi,Third Party insurance,Petrol,5,UP16,1086,19.81,137000
3848,Sedan,34253,1st Owner,Honda,Honda City,2015,Delhi,Comprehensive,Petrol,5,DL9C,1497,18.0,565000
3849,SUV,27000,1st Owner,Kia,Kia Seltos,2019,Delhi,Comprehensive,Petrol,5,HR26,1497,16.8,1290000
3850,Hatchback,64000,2nd Owner,Maruti,Maruti Celerio,2017,Delhi,Comprehensive,Petrol,5,DL6C,998,23.1,355000
3851,Sedan,67827,1st Owner,Hyundai,Hyundai Xcent,2015,Delhi,Third Party,Petrol,5,DL12,1197,19.1,386000
3852,Hatchback,79094,1st Owner,Maruti,Maruti Baleno,2018,Delhi,Zero Dep,Petrol,5,DL8C,1197,21.4,513999
3853,Sedan,64589,2nd Owner,Hyundai,Hyundai Verna,2012,Delhi,Third Party,Petrol,5,DL12,1591,17.01,325000
3854,Hatchback,88309,1st Owner,Hyundai,Hyundai i20 Active,2015,Delhi,Comprehensive,Petrol,5,DL8C,1197,17.19,508000
3855,Hatchback,66688,2nd Owner,Maruti,Maruti Swift,2018,Delhi,Comprehensive,Petrol,5,HR26,1197,22.38,567000
3856,Hatchback,20000,1st Owner,Maruti,Maruti Baleno,2022,Delhi,Third Party insurance,Petrol,5,WB02,1197,21.01,670000
3857,Sedan,60653,1st Owner,Maruti,Maruti Ciaz,2018,Delhi,Third Party,Petrol,5,DL8C,1462,20.28,760000
3859,Hatchback,86527,1st Owner,Hyundai,Hyundai Grand i10,2017,Delhi,Zero Dep,Petrol,5,UP80,1197,18.9,398000
3860,Sedan,67000,1st Owner,Honda,Honda Amaze,2017,Delhi,Comprehensive,Petrol,5,UP32,1199,19.5,484999
3861,Hatchback,70000,3rd Owner,Honda,Honda Jazz,2009,Delhi,Third Party insurance,Petrol,5,WB02,1198,16.0,135000
3862,SUV,70000,3rd Owner,Ford,Ford Ecosport,2013,Delhi,Third Party insurance,Petrol,5,HR26,1499,16.5,300000
3863,Sedan,70311,1st Owner,Honda,Honda Amaze,2018,Delhi,Third Party insurance,Petrol,5,UP16,1199,18.6,525000
3864,Hatchback,54000,1st Owner,Tata,Tata Tiago,2016,Delhi,Comprehensive,Petrol,5,DL1C,1199,23.84,375000
3865,Sedan,80000,3rd Owner,Honda,Honda City,2009,Delhi,Third Party insurance,Petrol,5,DL4C,1497,17.0,130000
3866,SUV,52000,1st Owner,Honda,Honda WR-V,2017,Delhi,Third Party insurance,Diesel,5,UP14,1498,25.5,595000
3867,Hatchback,20000,1st Owner,Maruti,Maruti Wagon R,2010,Delhi,Third Party insurance,Petrol,5,WB02,1061,18.9,200000
3868,Hatchback,80000,1st Owner,Hyundai,Hyundai i20,2019,Delhi,Third Party insurance,Diesel,5,UP14,1396,22.54,531000
3869,Hatchback,110000,3rd Owner,Maruti,Maruti Wagon R,2009,Delhi,Third Party insurance,Petrol,5,DL3C,1061,18.9,150000
3872,Hatchback,12754,1st Owner,Tata,Tata Altroz,2021,Delhi,Zero Dep,Petrol,5,DL9C,1199,18.05,861999
3873,Sedan,69000,1st Owner,Toyota,Toyota Corolla Altis,2017,Delhi,Third Party insurance,Petrol,5,DL2C,1798,14.28,880000
3874,Hatchback,98390,1st Owner,Maruti,Maruti Wagon R,2014,Delhi,Third Party insurance,Petrol,5,DL3C,998,20.51,272000
3875,Sedan,84195,1st Owner,Maruti,Maruti Ciaz,2016,Delhi,Third Party insurance,Petrol,5,DL9C,1373,19.12,627000
3877,Hatchback,77184,1st Owner,Maruti,Maruti Ignis,2017,Delhi,Comprehensive,Petrol,5,UP80,1197,20.89,428000
3878,Sedan,40000,1st Owner,Tata,Tata Manza,2012,Delhi,Third Party insurance,Petrol,5,DL09,1368,13.7,175000
3879,Hatchback,82848,1st Owner,Hyundai,Hyundai Grand i10,2017,Delhi,Comprehensive,Petrol,5,DL10,1197,18.9,413999
3880,Hatchback,30000,1st Owner,Tata,Tata Tiago,2019,Delhi,Third Party insurance,Petrol,5,HR51,1199,23.84,509999
3881,Hatchback,50000,1st Owner,Honda,Honda Jazz,2016,Delhi,Third Party insurance,Petrol,5,DL4C,1199,18.7,550000
3883,Hatchback,70000,1st Owner,Maruti,Maruti Alto K10,2013,Delhi,Third Party insurance,Petrol,5,UP32,998,20.92,170000
3884,Hatchback,47688,1st Owner,Maruti,Maruti Baleno,2017,Delhi,Comprehensive,Petrol,5,HR26,1197,21.01,450000
3885,Sedan,100000,3rd Owner,Toyota,Toyota Corolla Altis,2009,Delhi,Third Party insurance,Petrol,5,WB02,1798,14.53,110000
3886,Hatchback,90000,2nd Owner,Nissan,Nissan Micra,2014,Delhi,Third Party insurance,Diesel,5,WB02,1461,23.08,200000
3889,SUV,50000,1st Owner,Renault,Renault Duster,2016,Delhi,Third Party insurance,Diesel,5,DL1C,1461,19.87,409999
3890,Sedan,30000,2nd Owner,Toyota,Toyota Corolla Altis,2012,Delhi,Third Party insurance,Petrol,5,WB02,1798,14.53,500000
3891,Hatchback,106711,2nd Owner,Maruti,Maruti Baleno,2018,Delhi,Zero Dep,Petrol,5,UP16,1197,21.4,543000
3892,Hatchback,83741,1st Owner,Hyundai,Hyundai i20,2017,Delhi,Zero Dep,Petrol,5,UP16,1197,18.6,513999
